,ReferenceNum,Wavelength (nm),Absorbance Before (Au),Absorbance After (Au),Percent Difference (%),Mean Difference,Standard Deviation,Interval,Lower Bound,Upper Bound,Confidence Interval
0,5.0,330.0,0.43229999999999996,0.33562,-22.36409463840311,-0.09667999999999999,0.00014142135623731355,0.00029644321650666255,-0.08329644321650666,-0.08270355678349332,-0.083 ± 0.00018
1,4.0,330.0,0.43254000000000004,0.38444,-11.120358950916692,-0.04810000000000001,8.944271909999105e-05,0.00026339670992552884,-0.06732339670992551,-0.06679660329007445,-0.06706 ± 0.00011
2,3.0,330.0,0.43242,0.42862,-0.8787221650778637,-0.0037999999999999813,0.0004690415759823505,0.000582392038558041,-0.004382392038558022,-0.0032176079614419403,-0.0038 ± 0.00058
3,2.0,330.0,0.43232,0.36526000000000003,-15.511653640607742,-0.06705999999999998,0.00021213203435596707,0.00011105780420791127,-0.048211057804207924,-0.0479889421957921,-0.0481 ± 0.00026
4,1.0,330.0,0.43234000000000006,0.34934000000000004,-19.19786166843515,-0.08299999999999999,0.00023874672772626688,0.00017559780661702192,-0.09685559780661701,-0.09650440219338297,-0.09668 ± 0.0003
